date,transaction
2005-10-08,Tampa Bay Devil Rays Outrighted INF Eric Munson to Triple-A Durham.
2005-10-10,Cincinnati Reds Sent RHP Chris Booker outright to Triple-A Louisville; Booker refused the assignment and is now a free agent; INF D'Angelo Jimenez and RHP Ben Weber elected free agency.
2005-10-10,Cleveland Indians Claimed RHP Sean Douglass off waivers from the Detroit Tigers.
2005-10-10,"Detroit Tigers Sent RHP Matt Ginter, RHP Jason Karnuth, LHP Doug Creek, LHP Vic Darensbourg, and INF Kevin Hooper outright to Triple-A Toledo; All five refused the assignment and are now free agents; Released RHP Gary Knotts."
2005-10-10,"Houston Astros Outrighted RHP Scott Strickland, RHP Brandon Duckworth and RHP Travis Driskill to Triple-A Round Rock."
2005-10-10,Minnesota Twins Purchased the contract of RHP Willie Eyre from Triple-A Rochester.
2005-10-10,Texas Rangers LHP Justin Thompson has elected free agency in lieu of an outright assignment to Triple-A Oklahoma.
2005-10-11,Colorado Rockies Acquired Miguel Ojeda on waivers from the Seattle Mariners.
2005-10-11,Seattle Mariners Outrighted INF Justin Leone to Triple-A Tacoma and announced C Miguel Ojeda was claimed on waivers by the Colorado Rockies.
2005-10-12,"Philadelphia Phillies Outrighted RHP Keith Bucktrot, RHP Francisco Butto, RHP Edwin Moreno and C A.J. Hinch Triple-A Scranton/Wilkes-Barre; Hinch has opted for free agency; Purchased the contract of RHP Yoel Hernandez from Scranton/Wilkes-Barre."
2005-10-13,Seattle Mariners Activated RHP Jorge Campillo from the 60-day disabled list and outrighted him to Triple-A Tacoma.
2005-10-13,Toronto Blue Jays Purchased the contracts of RHP Ryan Houston and INF Robert Cosby.
2005-10-13,Outrighted RHP Jason Arnold and INF Raul Tablado to Triple-A Syracuse; C Ken Huckaby and INF Frank Menechino have elected to become free agents after declining assignments to Syracuse.
2005-10-14,Arizona Diamondbacks Sent OF Quinton McCracken outright to Triple-A Tucson; McCracken refused the assignment and is now a free agent.
2005-10-14,Sent C Kelly Stinnett outright to Triple-A Tucson; Stinnett refused the assignment and is now a free agent.
2005-10-14,"Milwaukee Brewers RHP Victor Santos, RHP Julio Santana, INF Trent Durrington and OF Chris Magruder refused their outright assignments to Triple-A Nashville and elected free agency."
2005-10-14,Minnesota Twins Signed OF Jason Tyner to a Minor League contract; activated RHP Grant Balfour and OF Jason Kubel from the 60-day disabled list.
2005-10-14,Oakland Athletics Agreed to three-year contract with manager Ken Macha.
2005-10-14,San Diego Padres Released INF Manny Alexander; Damian Jackson elected free agency after clearing outright waivers.
2005-10-14,St. Louis Cardinals Purchased the contract of OF Rick Ankiel from Double-A Springfield and released RHP Evan Rust.
2005-10-14,Tampa Bay Devil Rays Claimed C Mike Rose off waivers from the Dodgers.
2005-10-14,Texas Rangers Outrighted RHP Ryan Bukvich to Triple-A Oklahoma; RHP Carlos Almanzar has elected free agency in lieu of an outright assignment; Re-signed RHP Jared Abruzzo and OF Ruddy Yan to Minor League contracts.
2005-10-15,Boston Red Sox Released OF Adam Hyzdu; Purchased the contract of RHP Edgar Martinez from Double-A Portland.
2005-10-15,"Sent RHP Chad Harville, LHP Mike Stanton and RHP Jeremi Gonzalez outright to Triple-A Pawtucket. Harville, Stanton and Gonzalez refused the assignments and are now free agents."
2005-10-15,Los Angeles Dodgers Designated LHP Ryan Ketchner and LHP Derek Thompson for assignment.
2005-10-17,Houston Astros Sent LHP Carlos Hernandez outright to Triple-A Round Rock. Hernandez refused the assignment and is now a free agent.
2005-10-17,Los Angeles Dodgers Announced that LHP Kelly Wunsch and RHP Giovanni Carrara declined Minor League assignments and opted for free agency.
2005-10-17,Oakland Athletics Exercised the contract option on OF Jay Payton for the 2006 season; Declined the contract option on RHP Keiichi Yabu.
2005-10-17,"San Francisco Giants Outrighted RHPs Brian Cooper and Matt Kinney, C Yamid Haad and OFs Doug Clark, Julio Ramirez and Adam Shabala to Triple-A Fresno. Cooper rejected his assignment and became a free agent."
2005-10-19,New York Yankees Sent 2B Mark Bellhorn outright to Triple-A Columbus; Bellhorn refused the assignment and is now a free agent.
2005-10-20,Oakland Athletics Sent INF Keith Ginter outright to Sacramento.
2005-10-21,Kansas City Royals Claimed LHP Bobby Madritsch off waivers from the Seattle Mariners.
2005-10-24,Pittsburgh Pirates Signed LHP Dave Williams to a one-year contract for the 2006 season.
2005-10-25,Pittsburgh Pirates Declined the club option on RHP Jose Mesa making him a free agent.
2005-10-27,Colorado Rockies Signed RHP Mike DeJean to a one-year contract for the 2006 season with a mutual option for 2007.
2005-10-27,"Minnesota Twins Named Joe Vavra hitting coach; Moved Scott Ullger from hitting coach to third base coach; Announced that pitching coach Rick Anderson, bench coach Steve Liddle, first base coach Jerry White and bullpen coach Rick Stelmaszek would return in 2006."
2005-10-27,"San Francisco Giants Exercised 2006 club options for RHP Jason Schmidt and OF Randy Winn; announced OF Moises Alou, 2B Ray Durham and RHP LaTroy Hawkins have exercised their 2006 player options."
2005-10-27,St. Louis Cardinals RHP Cal Eldred announced his retirement.
2005-10-27,Washington Nationals Signed INF Damian Jackson and 2B Bernie Castro to one-year free-agent contracts.
2005-10-28,Cincinnati Reds Declined the 2006 contract option on RHP Ramon Ortiz; The Reds and INF Rich Aurilia mutually agreed to decline his 2006 contract option; IF/OF Jacob Cruz declared free agency; Named Jim Pransky professional scout.
2005-10-28,Cleveland Indians Re-signed INF Ramon Vazquez to a one-year contract.
2005-10-28,Kansas City Royals Re-signed RHP Dave Elder to a Minor League contract.
2005-10-28,San Diego Padres Re-signed RHP Brian Sweeney and LHP Ryan Meaux to Minor League contracts with invitations to Spring Training.
2005-10-28,San Francisco Giants Re-signed LHP Jeff Fassero to a one-year contract.
2005-10-28,Texas Rangers Signed C Nick Trzesniak to a Minor League contract and invited him to Spring Training.
2005-10-29,Chicago Cubs Picked up options on INF Todd Walker and RHP Scott Williamson; declined a mutual option on OF Jeromy Burnitz.
2005-10-29,"Kansas City Royals LHP Brian Anderson, RHPs Jose Lima and Scott Sullivan and INF Denny Hocking filed for free agency."
2005-10-31,"Chicago Cubs Signed LHP Glendon Rusch to a two-year contract, guaranteeing him $6 million, plus as much as $1 million more in performance bonuses based on starts."
2005-10-31,"Chicago White Sox Exercised 2006 club option on RHP Cliff Politte; Declined 2006 club option on DH Carl Everett, making him a free agent; DH Frank Thomas exercised 2006 player option."
2005-10-31,Cincinnati Reds Reinstated INF Luis Lopez from the 60-day disabled list.
2005-10-31,Reinstated RHP Ryan Wagner from the 15-day disabled list.
2005-10-31,"Houston Astros Extended manager Phil Garner's contract by one year, keeping him in Houston through 2007."
2005-10-31,Kansas City Royals INF Joe McEwing filed for free agency.
2005-10-31,"New York Mets Reinstated OF Mike Cameron, RHP Bartolome Fortunato, RHP Tyler Yates, LHP Felix Heredia and IF Jeff Keppinger from the 60-day disabled list."
2005-10-31,Exercised 2006 option of RHP Steve Trachsel and declined options on RHP Braden Looper and 1B Doug Mientkiewicz.
2005-11-01,Atlanta Braves Exercised the 2006 option on RHP John Thomson.
2005-11-01,Baltimore Orioles Re-signed INF Ed Rogers to a Minor League contract.
2005-11-01,"Florida Marlins Declined the club option on RHP Antonio Alfonseca, making him a free agent."
2005-11-01,"Los Angeles Angels Declined the club option on LHP Jason Christiansen, making him a free agent."
2005-11-01,Oakland Athletics Declined to exercise contract option on 1B Scott Hatteberg for the 2006 season.
2005-11-01,Philadelphia Phillies Activated RHP Terry Adams from the Restricted List.
2005-11-01,Pittsburgh Pirates Named Jim Colborn pitching coach and Jim Lett bench coach.
2005-11-01,Seattle Mariners Declined the club option on the contracts of INF Pokey Reese and RHP Shigetoshi Hasegawa.
2005-11-02,Boston Red Sox Agreed to a one-year contract with RHP Mike Timlin.
2005-11-03,Cincinnati Reds Signed OF Dewayne Wise to a Minor League contract and invited him to Spring Training.
2005-11-03,Detroit Tigers Sent cash considerations to the Toronto Blue Jays to complete the trade in which INF John McDonald was acquired by the Tigers on July 22.
2005-11-03,Kansas City Royals Re-signed RHP Ryan Baerlocher and INF Chris Clapinski to Minor League contracts and invited them to Spring Training.
2005-11-03,San Diego Padres Acquired INF Vinny Castilla from the Nationals for RHP Brian Lawrence and cash.
2005-11-03,"Texas Rangers Signed C/3B Jamie Burke, OF Adam Hyzdu and C Nick Trzesniak to Minor League contracts with invitations to Spring Training and signed RHP Chris Baker and RHP Shane Bazzell to Minor League contracts."
2005-11-03,Toronto Blue Jays Received cash considerations to complete the July 21 trade that saw INF John McDonald sent to the Detroit Tigers.
2005-11-03,Washington Nationals Acquired RHP Brian Lawrence and cash from the San Diego Padres in exchange for INF Vinny Castilla.
2005-11-04,"Chicago White Sox Exercised a buyout of Frank Thomas' player option, allowing him to become a free agent; Agreed to terms with C Chris Widger on a one-year contract."
2005-11-04,Cleveland Indians Exercised the 2006 club option on 2B Ronnie Belliard.
2005-11-04,Milwaukee Brewers Named Robin Yount bench coach.
2005-11-07,Cleveland Indians Re-signed LHP Scott Sauerbeck to a one-year contract with a club option for the 2007 season.
2005-11-07,Colorado Rockies Signed LHP Steve Colyer to a Minor League contract.
2005-11-08,Chicago Cubs Agreed to terms with INF Neifi Perez on a two-year contract through the 2007 season.
2005-11-08,Colorado Rockies Signed RHP Nate Field and INF Jason Smith to Minor League contracts.
2005-11-08,"New York Yankees Declined the club option on 1B Tino Martinez, making him a free agent."
2005-11-08,San Diego Padres Exercised the 2006 contract option on RHP Akinori Otsuka and declined the option on INF/OF Eric Young.
2005-11-09,New York Mets Signed LHP Matt Perisho to a Minor League contract and invited him to Spring Training.
2005-11-09,Oakland Athletics Re-signed free agent RHP Jay Witasick to a two-year contract.
2005-11-09,Texas Rangers Signed RHP Rick Bauer and OF Adrian Brown to Minor League contracts with invitations to Spring Training.
2005-11-10,Detroit Tigers Sent INF John McDonald to the Blue Jays for cash considerations.
2005-11-10,Los Angeles Dodgers Re-signed OF Jon Weber and OF Tydus Meadows to Minor League contracts and invited them to Spring Training.
2005-11-10,"St. Louis Cardinals Declined club option on OF Larry Walker, making him a free agent."
2005-11-10,Toronto Blue Jays Re-acquired INF John McDonald from the Tigers in exchange for cash considerations.
2005-11-11,Pittsburgh Pirates Named John Shelby first base coach.
2005-11-14,"Detroit Tigers Agreed to terms with OF Alexis Gomez, INF Mike Hessman and INF Kevin Hooper on Minor League contracts."
2005-11-14,Houston Astros Released OF Charles Gipson.
2005-11-14,"St. Louis Cardinals Signed C Michel Hernandez to a one-year contract, RHP Andy Cavazos, LHP Randy Leek, INF Juan Diaz, INF Milko Jaramillo, OF Brian Martin, LHP Rich Rundles, RHP Brad Voyles, LHP Sam Walton, RHP John Webb, C Brent Cordell, C Brian Esposito, INF Ramon Nivar and OF Prentice Redman to Minor League contracts."
2005-11-14,Texas Rangers Signed LHP Jesse Carlson and LHP Kevin Walker to Minor League contracts with invitations to Spring Training.
2005-11-15,New York Mets Declined options on LHP Felix Heredia and LHP Kazuhisa Ishii.
2005-11-15,New York Yankees Agreed to terms with OF Hideki Matsui on a four-year contract extension through the 2009 season; Exercised the 2006 contract option on RHP Tanyon Sturtze.
2005-11-15,"Oakland Athletics Signed free agent RHP Matt Roney to a one-year contract; Purchased the contracts of RHP Shane Komine from Double-A Midland, and OF Javier and OF Andre Ethier from Triple-A Sacramento."
2005-11-15,Tampa Bay Devil Rays Reinstated OF Josh Hamilton from the restricted list.
2005-11-15,Washington Nationals Released OF Kenny Kelly.
2005-11-16,Chicago Cubs Traded RHP Jon Leicester to the Texas Rangers in exchange for a player to be named later.
2005-11-16,Cincinnati Reds Claimed RHP Mike Burns off waivers from the Houston Astros and added him to the 40-man roster.
2005-11-16,Houston Astros Outrighted RHP Jared Gothreaux to Triple-A Round Rock; Announced RHP Mike Burns was claimed on outright waivers by the Cincinnati Reds.
2005-11-16,Los Angeles Angels Released INF Zach Sorensen.
2005-11-16,Pittsburgh Pirates Named Bobby Cuellar bullpen coach.
2005-11-16,San Diego Padres Signed IF Geoff Blum to a one-year contract.
2005-11-16,Texas Rangers Acquired RHP Jon Leicester from the Chicago Cubs in exchange for a player to be named later.
2005-11-17,Atlanta Braves Signed free agent RHP Brad Baker to a one-year contract; Sent OF Bill McCarthy outright to Triple-A Richmond.
2005-11-17,Chicago Cubs Signed free agent LHP Scott Eyre to a two-year contract with a player option for 2008.
2005-11-17,"Los Angeles Dodgers Purchased the contracts of 1B James Loney, 3B Andy LaRoche, INF Joel Guzman and LHP Greg Miller from Double-A Jacksonville, and RHP Jose Diaz from Class A Vero Beach."
2005-11-17,"Milwaukee Brewers Purchased the contracts of OF Tony Gwynn, Jr., LHP Manny Parra and RHP Carlos Villanueva from Double-A Huntsville, and 2B Hernan Iribarren from Class A West Virginia; Released RHP Gary Glover."
2005-11-17,San Diego Padres Sent OF Jon Knott outright to Triple-A Portland; Purchased the contract of C George Kottaras from Double-A Mobile; Purchased the contract of RHP Jared Wells from Double-A Mobile.
2005-11-17,"San Francisco Giants Purchased the contracts of RHP Kelyn Acosta from Class A Augusta, LHP Jon Coutlangus from Class A San Jose, LHP Jesus Reina from Triple-A Fresno, C Eliezer Alfonzo from Fresno, IF Travis Ishikawa from San Jose and OF Nate Schierholtz from San Jose."
2005-11-18,"Arizona Diamondbacks Purchased the contracts of RHP Mike Schultz, LHP Doug Slaten and C Miguel Montero from Double-A Tennessee, and INF Sergio Santos from Triple-A Tucson; sent INF Jerry Gil, OF Marland Williams and LHP Bill Murphy outright to Triple-A Tucson."
2005-11-18,"Atlanta Braves Purchased the contracts of RHP Jose Ascanio from Class A Myrtle Beach, 2B Martin Prado from Double-A Mississippi, and 1B James Jurries and OF Josh Burrus from Triple-A Richmond."
2005-11-18,"Baltimore Orioles Purchased the contracts of SS Brandon Fahey, OF Nick Markakis, RHP Ryan Keefer and RHP Sendy Rleal from Double-A Bowie, and RHP Chris Britton, RHP Brian Finch, RHP James Johnson and RHP Marino Salas from Clas A Frederick."
2005-11-18,"Boston Red Sox Purchased the contracts of LHP Jon Lester, OF Brandon Moss, OF David Murphy and RHP David Pauley from Double-A Portland, and RHP Jesus Delgado and RHP Harvey Garcia from Class A Greenville; released OF Gabe Kapler."
2005-11-18,"Chicago Cubs Sent INF Mike Fontenot, INF Richard Lewis and LHP Russ Rohlicek outright to Triple-A Iowa; Designated OF Adam Greenberg for assignment; Purchased the contracts of 1B Brian Dopirak and INF Scott Moore from Class A Daytona, and OF Felix Pie, C Jose Reyes, RHP Carlos Marmol, LHP Sean Marshall, RHP Ricky Nolasco and RHP Jae-kuk Ryu from Double-A West Tenn."
2005-11-18,"Chicago White Sox Purchased the contracts of OF Jerry Owens, OF Chris Young, C Chris Stewart, LHP Daniel Haigwood and RHP Charles Haeger from Double-A Birmingham."
2005-11-18,Agreed to terms on a one-year contract with INF Pablo Ozuna.
2005-11-18,Cincinnati Reds Reinstated LHP Jung Keun Bong and RHP Paul Wilson from the disabled list; Purchased the contracts of RHP Travis Chick from Double-A Chattanooga and 1B Joey Votto from Class A Sarasota; Designated LHP Ben Kozlowski for assignment.
2005-11-18,"Cleveland Indians Purchased the contracts of OF Brad Snyder, INF Michael Aubrey, RHP Edward Mujica and LHP Rafael Perez from Double-A Akron, and RHP Brian Slocum from Triple-A Buffalo."
2005-11-18,Colorado Rockies Purchased the contract of RHP Manuel Corpas from Class A Modesto and designated LHP Randy Williams for assignment.
2005-11-18,"Detroit Tigers Purchased the contracts of INF Don Kelly and RHP Joel Zumaya from Triple-A Toledo, RHP Humberto Sanchez and Kyle Sleeth from Double-A Erie, and RHP Eulogio De La Cruz, RHP Jordan Tata, INF Kody Kirkland and OF Brent Clevlen from Class A Lakeland; Outrighted the contracts of RHP Colby Lewis and Adam Peterson to Triple-A Toledo."
2005-11-18,"Florida Marlins Purchased the contracts of LHP Adam Bostick and RHP Carlos Martinez from Double-A Carolina, and RHP Allen Baxter and RHP Jose Garcia from Class A Jupiter."
2005-11-18,"Houston Astros Purchased the contracts of RHP Matt Albers and RHP James Barthmaier from Class A Salem, RHP Felipe Paulino Del Guidice from Class A Lexington, and RHP Jason Hirsh and OF Josh Anderson from Double-A Corpus Christi."
2005-11-18,"Kansas City Royals Signed INF Mike Coolbaugh, RHP Victor Santos, RHP Joe Nelson, 1B Chris Richard, OF Kerry Robinson and SS Wilson Valdez to Minor League contracts and invited them to Spring Training; Purchased the contract of INF Angel Sanchez from Class A High Desert."
2005-11-18,"Los Angeles Angels Purchased the contracts of OF Nick Gorneault from Triple-A Salt Lake, INF Erick Aybar, 2B Howie Kendrick and C Mike Napoli from Double-A Arkansas, OF Tommy Murphy and OF Reggie Willits from Double-A Arkansas, and RHP Jose Arredondo from Rookie Orem; Sent RHP Dustin Moseley outright to Triple-A Salt Lake; Released RHP Matt Hensley."
2005-11-18,Milwaukee Brewers Claimed INF Zach Sorensen off waivers from the Los Angeles Angels of Anaheim; Re-signed RHP Rick Helling to a one-year contract.
2005-11-18,"Minnesota Twins Purchased the contracts of RHP Pat Neshek, LHP Errol Simonitsch and OF Alex Romero from Double-A New Britain, and RHP Adam Harben, LHP Justin Jones and LHP Jose Mijares from Class A Fort Myers."
2005-11-18,New York Mets Acquired INF/OF Xavier Nady from the San Diego Padres in exchange for OF Mike Cameron.
2005-11-18,"Purchased the contracts of RHP Brian Bannister, RHP Anderson Garcia and RHP Yusmeiro Petit from Triple-A Norfolk, RHP Henry Owens from Class A St. Lucie, and Juan Perez from Triple-A Pawtucket in the Boston Red Sox system; Outrighted OF Ambiorix Concepcion and OF Todd Self to Norfolk."
2005-11-18,"New York Yankees Purchased the contracts of LHP Matt Smith and OF Kevin Thompson from Triple-A Columbus, RHP Matt DeSalvo and RHP Jeffrey Karstens from Double-A Trenton, and T.J. Beam from Class A Charleston."
2005-11-18,Philadelphia Phillies Purhcased the contracts of OF Michael Bourn from Double-A Reading and RHP Scott Mathieson from Class A Clearwater.
2005-11-18,"Pittsburgh Pirates Reinstated LHP Sean Burnett, INF Jose Castillo, OF Chris Duffy and RHP John Van Benschoten from the 60-day disabled list."
2005-11-18,San Diego Padres Acquired OF Mike Cameron from the New York Mets in exchange for INF/OF Xavier Nady.
2005-11-18,"Seattle Mariners Released INF Ramon Santiago; Purchased the contracts of OF T.J. Bohn, LHP Bobby Livingston and RHP Emiliano Fruto from Triple-A Tacoma; Purchased the contracts of RHP Renee Cortez, LHP Cesar Jimenez from Double-A San Antonio and INF Oswaldo Navarro Class A Wisconsin."
2005-11-18,"Tampa Bay Devil Rays Purchased the contracts of RHP Jamie Shields from Triple-A Durham, 1B Wes Bankston and C Shawn Riggans from Double-A Montgomery; Sent OF Josh Hamilton outright to Triple-A Durham and designated C Pete Laforest for assignment."
2005-11-18,"Texas Rangers Purchased the contracts of INF Ian Kinsler from Triple-A Oklahoma, INF Joaquin Arias and RHP Wes Littleton from Double-A Frisco, and RHP Omar Beltre from the DSL Rangers."
2005-11-18,Toronto Blue Jays Purchased the contracts of RHP Josh Banks and INF Ryan Roberts from Double-A New Hampshire.
2005-11-18,Washington Nationals Agreed to terms on a two-year contract with INF/OF Marlon Anderson.
2005-11-20,Kansas City Royals Invited nonroster INF Alex Gordon to Spring Training.
2005-11-21,Cincinnati Reds Outrighted LHP Ben Kozlowski to Triple-A Louisville and invited him to Spring Training.
2005-11-21,Milwaukee Brewers Re-signed INF Jeff Cirillo to a one-year contract.
2005-11-21,"Pittsburgh Pirates Traded INF Bobby Hill to the San Diego Padres for a player to be named later; Purchased the contracts of INF Yurendell DeCaster and INF Craig Stansberry from Triple-A Indianapolis; Purchased the contracts of SS Javier Guzman and RHP Josh Sharpless from Double-A Altoona; Designated RHP Jeff Miller, OF Michael Restovich and OF Tike Redman for assignment."
2005-11-21,San Diego Padres Signed INF/OF Eric Young to one-year contract; Acquired IF Bobby Hill from the Pirates for a player to be named later.
2005-11-22,Florida Marlins Signed free agent INF Alfredo Amezaga to a one-year contract.
2005-11-22,Kansas City Royals Signed RHP Adam Bernero and RHP Seth Etherton to Minor League contracts and invited them to Spring Training.
2005-11-22,"Milwaukee Brewers Signed INF Brian Dallimore, INF Brent Abernathy, C Mark Johnson, C Mike Rivera, RHP Jerome Gamble and RHP Jared Fernandez to Minor League contracts with Spring Training invitations."
2005-11-22,Seattle Mariners Signed free agent C Kenji Johjima to a three-year contract.
2005-11-22,St. Louis Cardinals Purchased the contracts of SS Brendan Ryan and INF Travis Hanson from Double-A Springfield.
2005-11-22,Tampa Bay Devil Rays Signed RHP Chad Harville to a one-year contract; Designated LHP Joe Beimel for assignment.
2005-11-23,"Milwaukee Brewers Signed C Chad Moeller to a one-year contract, avoiding arbitration."
2005-11-24,"Boston Red Sox Acquired RHP Josh Beckett, 3B Mike Lowell and RHP Guillermo Mota from the Marlins in exchange for SS Hanley Ramirez, RHP Anibal Sanchez, RHP Jesus Delgado and RHP Harvey Garcia."
2005-11-24,"Florida Marlins Acquired SS Hanley Ramirez, RHP Anibal Sanchez, RHP Harvey Garcia, and RHP Jesus Delgado from the Boston Red Sox in exchange for RHP Josh Beckett, 3B Mike Lowell and RHP Guillermo Mota."
2005-11-24,"Acquired 1B Mike Jacobs, RHP Yusmeiro Petit and INF Grant Psomas from the New York Mets in exchange for 1B Carlos Delgado and cash."
2005-11-24,"New York Mets Obtained 1B Carlos Delgado and cash from the Marlins for 1B Mike Jacobs, RHP Yusmeiro Petit and INF Grant Psomas."
2005-11-25,"Chicago White Sox Acquired 1B Jim Thome and cash considerations from the Phillies for CF Aaron Rowand, LHP Dan Haigwood and a Minor League player to be named later."
2005-11-25,Detroit Tigers Signed RHP Tim Crabtree to a Minor League contract and invited him to Spring Training.
2005-11-25,"Philadelphia Phillies Acquired CF Aaron Rowand, LHP Daniel Haigwood and a Minor League player to be named later for 1B Jim Thome and cash."
2005-11-25,Pittsburgh Pirates Named Jeff Manto hitting coach.
2005-11-28,New York Mets Acquired OF Tike Redman from the Pirates for cash; Redman had been designated for assignment on November 18.
2005-11-28,Oakland Athletics Agreed to terms with RHP Esteban Loaiza on a three-year contract through 2008 with a club option for 2009.
2005-11-28,Pittsburgh Pirates Traded OF Tike Redman to the New York Mets for cash; Unconditionally released OF Michael Restovich; RHP Jeff Miller was claimed off waivers by the San Francisco Giants.
2005-11-28,San Francisco Giants Claimed RHP Jeff Miller off waivers from the Pirates.
2005-11-28,"Toronto Blue Jays Signed LHP B.J. Ryan to a five-year, $47 million contract."
2005-11-29,Chicago Cubs Signed free agent RHP Bob Howry to a three-year contract.
2005-11-29,New York Mets Signed free-agent LHP Billy Wagner to a four-year contract.
2005-11-29,Philadelphia Phillies Signed free agent INF Abraham Nunez to a two-year contract.
2005-11-29,"Pittsburgh Pirates Signed RHPs Britt Reames, Joe Roa, Jason Roach, Matt Whiteside and INF Jason Alfaro to minor league contracts with an invitation to major league spring training camp."
2005-11-30,Chicago White Sox Signed 1B Paul Konerko to a five-year contract.
2005-11-30,"Cincinnati Reds Signed INF Anderson Machado, INF Aaron Herr and RHP Jake Robbins to Minor League contracts with invitations to Spring Training."
2005-11-30,Colorado Rockies Signed INF Jason Smith and RHP Nate Field to Minor League contracts with invitations to Spring Training; LHP Randy Williams cleared waivers and was outrighted to Triple-A Colorado Springs.
2005-11-30,Detroit Tigers Signed LHP Bobby Seay to a minor league contract and invited him to spring training.
2005-11-30,New York Yankees Signed free agent C Kelly Stinnett to a one-year contract.
2005-11-30,Philadelphia Phillies Signed free agent RHP Julio Santana to a one-year contract.
2005-11-30,Pittsburgh Pirates Named Jeff Cox third base coach.
2005-12-01,Boston Red Sox Acquired RHP Jermaine Van Buren from the Chicago Cubs for a player to be named or a cash consideration.
2005-12-01,Chicago Cubs RHP Jermaine Van Buren was acquired by the Boston Red Sox in exchange for a player to be named later.
2005-12-01,Milwaukee Brewers Signed LHP Jason Kershner to a Minor League contract with an invitation to Spring Training.
2005-12-01,Philadelphia Phillies Signed free agent C Sal Fasano to a one-year contract.
2005-12-01,San Diego Padres Re-signed free agent OF Brian Giles to a three-year contract with a club option for 2009.
2005-12-01,San Francisco Giants Signed RHP Tim Worrell to a two-year contract.
2005-12-02,Florida Marlins Acquired RHP Travis Bowyer and RHP Scott Tyler from the Twins for 2B Luis Castillo.
2005-12-02,Houston Astros Signed RHP Russ Springer to a one-year contract.
2005-12-02,Los Angeles Angels Signed RHP Hector Carrasco to a two-year contract with a club option for 2008; Signed OF Tim Salmon to a Minor League deal.
2005-12-02,Minnesota Twins Acquired 2B Luis Castillo from the Florida Marlins for RHP Travis Bowyer and RHP Scott Tyler.
2005-12-02,New York Yankees Signed RHP Kyle Farnsworth to a three-year contract.
2005-12-02,Philadelphia Phillies Released RHP Franklin Perez and RHP Pedro Liriano.
2005-12-02,San Francisco Giants Sent RHP Jeff Miller outright to Triple-A Fresno.
2005-12-02,Toronto Blue Jays Designated RHP Chad Gaudin for assignment.
2005-12-03,Philadelphia Phillies Signed free agent RHP Tom Gordon to a three-year contract.
2005-12-05,"Cleveland Indians Signed free agent RHP Paul Byrd to a two-year contract with a club option for 2008; Released RHP Sean Douglass, who has signed with the Hiroshima Carp."
2005-12-05,Detroit Tigers Outrighted the contract of 2B Ryan Raburn to Triple-A Toledo.
2005-12-05,Florida Marlins Acquired two players to be named later from the New York Mets in exchange for C Paul Lo Duca.
2005-12-05,New York Mets Acquired C Paul Lo Duca from the Marlins for two players to be named.
2005-12-05,Oakland Athletics Acquired RHP Chad Gaudin from the Toronto Blue Jays in exchange for a player to be named later; Designated C John Baker for assignment.
2005-12-05,St. Louis Cardinals Signed C Gary Bennett and IF Deivi Cruz to one-year contracts.
2005-12-05,Tampa Bay Devil Rays Outrighted INF Fernando Cortez to Triple-A Durham.
2005-12-05,Toronto Blue Jays Traded RHP Chad Gaudin to the Oakland A's for a player to be named later.
2005-12-06,Baltimore Orioles Traded LHP Steve Kline to the San Francisco Giants for RHP LaTroy Hawkins.
2005-12-06,San Francisco Giants Acquired LHP Steve Kline from the Orioles for RHP LaTroy Hawkins.
2005-12-06,Toronto Blue Jays Signed RHP A.J. Burnett to a five-year contract.
2005-12-07,Arizona Diamondbacks Declined to offer arbitration to SS Royce Clayton and LHP Shawn Estes.
2005-12-07,Acquired C Johnny Estrada from the Atlanta Braves in exchange for RHPs Lance Cormier and Oscar Villarreal.
2005-12-07,Atlanta Braves Acquired RHP Lance Cormier and RHP Oscar Villarreal from the Arizona Diamondbacks in exchange for C Johnny Estrada; Acquired RHP Wes Obermueller from the Milwaukee Brewers in exchange for RHP Dan Kolb.
2005-12-07,Boston Red Sox Acquired INF Mark Loretta from the San Diego Padres in exchange for C Doug Mirabelli.
2005-12-07,"Chicago Cubs Acquired OF Juan Pierre from the Florida Marlins in exchange for RHP Sergio Mitre, RHP Ricky Nolasco and LHP Renyel Pinto; Agreed to terms with free agent INF/OF John Mabry on a one-year contract; Designated 3B Jose Macias for assignment."
2005-12-07,"Chicago White Sox Declined to offer salary arbitration to free agents C Raul Casanova, DH Carl Everett and DH Frank Thomas, allowing them to become free agents."
2005-12-07,Cincinnati Reds Released LHP Randy Keisler and signed 1B Jacob Cruz to a Minor League contract.
2005-12-07,Cleveland Indians Re-signed RHP Bob Wickman to a one-year contract.
2005-12-07,Colorado Rockies Acquired LHP Ray King from the Cardinals for OF Larry Bigbie and 2B Aaron Miles; Acquired C Yorvit Torrealba from the Seattle Mariners for RHP Marcos Carvajal; Designated C Miguel Ojeda for assignment.
2005-12-07,Florida Marlins Signed RHP Brian Moehler to a one-year contract; Signed INF Lenny Harris to a Minor League contract with an invitation to Spring Training; Offered arbitration to RHP A.J. Burnett.
2005-12-07,"Acquired RHP Sergio Mitre, RHP Ricky Nolasco and LHP Renyel Pinto from the Chicago Cubs in exchange for OF Juan Pierre."
