date,transaction
2007-02-06,"Detroit Tigers Agreed to terms with RHP Eulogio De La Cruz, RHP Preston Larrison, RHP Virgil Vazquez, LHP Edward Campusano and C Mike Rabelo on one-year contracts."
2007-02-06,Kansas City Royals Signed RHP Todd Wellemeyer to a one-year contract; Invited RHP Jason Standridge to Major League Spring Training.
2007-02-06,Los Angeles Dodgers Signed RHP Joe Mays to a Minor League contract and invited him to Spring Training.
2007-02-06,San Diego Padres Removed OF Mike Baxter from the Spring Training Invitees list; Signed RHP Aaron Rakers to a Minor League contract and invited him to Spring Training; Invited nonroster OF Will Venable to Spring Training.
2007-02-06,Texas Rangers Signed LHP Bruce Chen to a Minor League contract and invited him to Spring Training.
2007-02-06,"Washington Nationals Signed RHPs Jason Bergmann, Emiliano Fruto, Joel Hanrahan, Jon Rauch, Tim Redding, Saul Rivera, Ryan Wagner, LHPs Micah Bowie and Billy Traber, OFs Ryan Church and Michael Restovich, and INF Josh Wilson to one-year contracts."
2007-02-07,"Baltimore Orioles Signed OF Jeff Fiorentino, RHP Jim Hoey, RHP Jim Johnson, LHP Brian Burres, INF Luis Hernandez and C Adam Donachie to one-year contracts."
2007-02-07,Detroit Tigers Acquired RHP Yorman Bazardo from the Seattle Mariners in exchange for OF Jeff Frazier; Designated RHP Preston Larrison for assignment.
2007-02-07,Pittsburgh Pirates Agreed to terms with 2B Jose Castillo on a one-year contract.
2007-02-07,Seattle Mariners Acquired OF Jeff Frazier from the Detroit Tigers in exchange for RHP Yorman Bazardo.
2007-02-08,Cincinnati Reds Signed RHP Bronson Arroyo to a two-year contract extension through the 2010 season with a club option for 2011.
2007-02-08,Oakland Athletics Signed OF Shannon Stewart to a one-year contract and designated OF Charles Thomas for assignment.
2007-02-08,"Texas Rangers Signed INF Joaquin Arias, OF Freddy Guzman, C Chris Stewart, LHP A.J. Murray, RHPs Omar Beltre, Scott Feldman, Alexi Ogando, Josh Rupe, Robinson Tejeda and Edinson Volquez to one-year contracts."
2007-02-09,Colorado Rockies Signed OF Alexis Gomez to a one-year contract; Signed INF Russ Johnson and INF Frank Menechino to Minor League contracts.
2007-02-09,New York Mets Signed RHP Chan Ho Park to a one-year contract.
2007-02-09,San Francisco Giants Jeff Fassero announced his retirement.
2007-02-09,Tampa Bay Devil Rays Signed C Josh Arhart to a Minor League contract and invited him to Spring Training; Invited nonroster 3B Evan Longoria to Spring Training.
2007-02-09,"Toronto Blue Jays Signed RHP Josh Towers, C Erik Kratz, INF Rob Cosby and OF John-Ford Griffin to Minor League contracts and invited them to Spring Training; Invited nonroster C Curtis Thigpen to Spring Training."
2007-02-11,Minnesota Twins Agreed to terms with C Joe Mauer on a four-year contract.
2007-02-12,Chicago White Sox Signed INF Eduardo Perez to a Minor League contract with an invitation to Major League Spring Training.
2007-02-12,Colorado Rockies Signed RHP Matt Herges to a Minor League contract with an invitation to Spring Training.
2007-02-12,"Detroit Tigers Signed RHP Yorman Bazardo, RHP Roman Colon, RHP Kyle Sleeth, INF Kody Kirkland and OF Curtis Granderson to one-year contracts."
2007-02-12,Oakland Athletics Invited nonroster C Landon Powell to Spring Training.
2007-02-12,Toronto Blue Jays Signed RHP Pete Walker to a Minor League contract with an invite to Spring Training.
2007-02-12,Washington Nationals Signed OF Nook Logan to a one-year contract.
2007-02-13,Chicago Cubs Acquired nonroster OF Andrew Lopez and nonroster RHP Gregory Reinhard from the Devil Rays in exchange for RHP Jae Kuk Ryu.
2007-02-13,New York Yankees Signed LHP Ron Villone to a Minor League contract with an invitation to Spring Training.
2007-02-13,San Diego Padres Signed RHP Cooper Brannan to a Minor League contract.
2007-02-13,Tampa Bay Devil Rays Traded Minor League OF Andrew Lopez and Minor League RHP Gregory Reinhard to the Cubs in exchange for RHP Jae Kuk Ryu; Designated RHP Marcos Carvajal for assignment.
2007-02-14,Baltimore Orioles Signed RHP Steve Trachsel to a one-year contract with a club option.
2007-02-14,Boston Red Sox LHP Lenny DiNardo claimed off waivers by the Oakland Athletics.
2007-02-14,Cincinnati Reds Signed RHP Kerry Ligtenberg to a Minor League contract with an invitation to Spring Training; Signed RHP Jared Burton to a one-year contract.
2007-02-14,Cleveland Indians Cliff Politte: Signed RHP Cliff Politte to a Minor League contract with an invitation to Spring Training.
2007-02-14,Los Angeles Dodgers Signed OF Choo Freeman to a Minor League contract and invited him to Major League Spring Training.
2007-02-14,Oakland Athletics Claimed LHP Lenny DiNardo off waivers from Boston; Designated OF Hiram Bocachica for assignment; Outrighted OF Charles Thomas to Triple-A Sacramento and invited him to Spring Training.
2007-02-14,Texas Rangers Signed INF Desi Relaford to a Minor League contract with an invitation to Spring Training; Invited Minor League RHP Jose Vargas to Spring Training.
2007-02-14,Washington Nationals Invited Dmitri Young and Tony Batista to Spring Training.
2007-02-15,"Atlanta Braves Invited nonroster INF Yunel Escobar, LHP Matt Harrison, 1B Carlos Mendez, SS Brent Lillibridge, C Jarrod Saltalamacchia and C Clint Sammons to Spring Training."
2007-02-15,Baltimore Orioles Designated RHP Ryan Keefer for assignment; Agreed to terms with RHP Chris Ray and IF/OF Freddie Bynum on one-year contracts; Invited nonroster C Brian Bock to Spring Training.
2007-02-15,Detroit Tigers Outrighted the contract of RHP Preston Larrison to Triple-A Toledo and invited him to Spring Training.
2007-02-15,"Milwaukee Brewers Signed C Mike Rivera, C/INF/OF Vinny Rottino, RHP Ben Hendrickson and RHP Marino Salas to one-year contracts."
2007-02-15,Minnesota Twins Removed C Jose Leger from the Spring Training Invitees list; Invited nonroster C Jeff Christy to Spring Training; Signed C Brad King to a Minor League contract and invited him to Spring Training.
2007-02-15,New York Mets Designated 2B Ruben Gotay for assignment.
2007-02-15,"Oakland Athletics Agreed to terms with C Jeremy Brown, LHP Ron Flores, OF Ryan Goleski, OF Javier Herrera, INF Dan Johnson, INF Donnie Murphy, RHP Shane Komine and RHP Dan Shafer on one-year contracts."
2007-02-15,"Philadelphia Phillies Signed LHP Fabio Castro, LHP Cole Hamels, RHP Clay Condrey, RHP Alfredo Simon, INF Greg Dobbs and OF Chris Roberson to one-year contracts."
2007-02-15,San Francisco Giants Signed OF Barry Bonds to a one-year contract.
2007-02-16,Boston Red Sox Agreed to terms with OF Wily Mo Pena on a one-year contract.
2007-02-16,Cleveland Indians Keith Foulke announced his retirement.
2007-02-16,New York Mets Claimed RHP Marcos Carvajal off waivers from the Devil Rays and designated RHP Steve Schmoll for assignment; Sent 2B Ruben Gotay outright to Triple-A New Orleans and invited him to Spring Training.
2007-02-17,Baltimore Orioles Signed LHP Erick Bedard to a one-year contract and RHP Ryan Keefer cleared waivers and was outrighted to Triple-A Norfolk.
2007-02-17,Florida Marlins Released RHP Jimmy Serrano.
2007-02-17,"Kansas City Royals Signed INFs Esteban German and Andres Blanco, OF Mitch Maier and RHP Joe Nelson to one-year contracts."
2007-02-17,Los Angeles Dodgers Signed C Kelly Stinnett to a Minor League contract and invited him to Spring Training.
2007-02-18,"Texas Rangers Signed RHP Francisco Cruceta, RHP Frank Francisco, RHP Armando Galarraga, LHP Daniel Haigwood and LHP John Rheinecker to one-year contracts."
2007-02-18,Washington Nationals Signed 2B Ronnie Belliard to a Minor League contract and invited him to Spring Training.
2007-02-19,"New York Mets Signed C Sandy Alomar Jr. to a Minor League deal, with an invite to Spring Training."
2007-02-19,San Diego Padres Purchased the contract of INF Oscar Robles from the Mexico City Red Devils and signed him to a Minor League contract with an invitation to Spring Training.
2007-02-20,"Chicago Cubs Signed RHP Carlos Zambrano to a one-year contract, avoiding arbitration."
2007-02-21,"Kansas City Royals Signed RHPs Ryan Braun, Leo Nunez, Joel Peralta, Joakim Soria, LHPs Danny Christensen, Neal Musser, C John Buck and INF Justin Huber to one-year contracts."
2007-02-21,"Seattle Mariners Agreed to one-year contracts with RHPs Cha Seung Baek, Jon Huber, Sean White, LHPs Ryan Feierabend, Cesar Jimenez, Ryan Rowland-Smith, INF Michael Garciaparra, OFs Wladimir Balentien, Adam Jones and Michael Wilson."
2007-02-22,"Cincinnati Reds Signed INF Jerry Gil, OF Josh Hamilton and RHP Brad Salmon to one-year contracts."
2007-02-22,Colorado Rockies Re-signed RHP Mike DeJean to a Minor League contract and invited him to Spring Training.
2007-02-22,"Florida Marlins Signed RHPs Jesus Delgado, Harvey Garcia, Logan Kensing, Matt Lindstrom, LHP Paul Mildren and OF Eric Reed to one-year contracts."
2007-02-22,"Kansas City Royals Signed RHP Zack Greinke, RHP Luke Hudson and INF Angel Sanchez to one-year contracts."
2007-02-22,New York Mets Signed LHP Mike Bynum and RHP Jose Santiago to Minor League contracts.
2007-02-22,Oakland Athletics Released OF Hiram Bocachica.
2007-02-22,Philadelphia Phillies Sent RHP Yoel Hernandez outright to Triple-A Ottawa.
2007-02-23,San Francisco Giants Released non-roster invitee LHP Damian Moss.
2007-02-23,Toronto Blue Jays Signed LHP Jo Matumoto to a Minor League contract with an invitation to Spring Training.
2007-02-24,Colorado Rockies Signed OF Steve Finley to a Minor League contract with an invitation to Spring Training.
2007-02-25,"Milwaukee Brewers Signed OF Laynce Nix, RHP Greg Aquino, RHP Dave Bush, LHP Zach Jackson, RHP Dennis Sarfate and RHP Carlos Villanueva to one-year contracts."
2007-02-25,Oakland Athletics Re-signed OF Hiram Bocachica to a Minor League contract and invited him to Spring Training.
2007-02-26,Kansas City Royals Signed LHP Jorge De La Rosa and RHP Carlos Rosa to one-year contracts.
2007-02-26,"Texas Rangers Signed OFs Nelson Cruz, Victor Diaz, C Gerald Laird, RHPs Wes Littleton, Kameron Loe and Brandon McCarthy to one-year contracts."
2007-02-27,"Chicago White Sox Signed RHPs David Aardsma, Dewon Day, Gavin Floyd, Charlie Haeger, Bobby Jenks, Sean Tracey, Nick Masset, and Oneli Perez, LHPs Heath Phillips, Boone Logan, Paulino Reynoso, Andrew Sisco, Matt Thornton, and Carlos Vasquez, INFs Josh Fields, Andy Gonzalez, Pedro Lopez and Casey Rogowski, OFs Brian Anderson, Jerry Owens and Ryan Sweeney to one-year contracts."
2007-02-27,Florida Marlins Released RHP Travis Bowyer.
2007-02-27,"St. Louis Cardinals Signed RHP Andy Cavazos, RHP Dennis Dove, RHP Brian Falkenborg, RHP Blake Hawksworth, RHP Josh Hancock, RHP Josh Kinney, RHP Anthony Reyes, RHP Brad Thompson, RHP Adam Wainwright, LHP Troy Cate, LHP Chris Narveson, LHP Tyler Johnson, OF Chris Duncan, OF Cody Haerther, OF John Rodriguez, OF Skip Schumaker, C Yadier Molina and INF Brendan Ryan to one-year contracts."
2007-02-28,"Cleveland Indians Signed RHP Fernando Cabrera, OF Shin-Soo Choo, OF Ben Francisco, OF Franklin Gutierrez, INF Joe Inglett, LHP Juan Lara, INF Andy Marte, RHP Edward Mujica and C Kelly Shoppach to one-year contracts."
2007-03-01,"Cincinnati Reds Signed INF Jeff Keppinger, OF Norris Hopper, RHP Elizardo Ramirez and 3B Edwin Encarnacion to one-year contracts; Signed RHP Dustin Hermanson to a one-year Minor League contract with an invitation to Spring Training camp."
2007-03-01,Florida Marlins Released RHP Travis Bowyer and signed him to a Minor League contract.
2007-03-01,"Houston Astros Signed RHP Juan Gutierrez, RHP Fernando Nieve, RHP Felipe Paulino and OF Mike Rodriguez to one-year contracts."
2007-03-01,"Kansas City Royals Signed RHP Brian Bannister, 3B Mark Teahen, 1B Ryan Shealy, and OF Joey Gathright to one-year deals."
2007-03-01,San Francisco Giants Signed RHP Matt Cain to a four-year contract with a club option for 2011.
2007-03-01,"Texas Rangers Signed OF Jason Botts, INF Ian Kinsler, LHP John Koronka, and LHP C.J. Wilson to one-year contracts."
2007-03-02,"Cleveland Indians Signed INF Josh Barfield, RHP Fausto Carmona, RHP Tom Mastny and LHP Rafael Perez to one-year contracts."
2007-03-02,"Detroit Tigers Signed RHP Jason Grilli, Chad Durbin, RHP Zach Miner, RHP Jordan Tata, RHP Joel Zumaya, LHP Wilfredo Ledezma, INF Tony Giarratano, INF Chris Shelton, OF Brent Clevlen and OF Marcus Thames to one-year contracts."
2007-03-02,"Florida Marlins Renewed the contracts of INF Alfredo Amezaga, INF Robert Andino, INF Jeremy Hermida, INF Mike Jacobs, RHP Sergio Mitre, RHP Ricky Nolasco, LHP Scott Olsen, SS Hanley Ramirez, RHP Anibal Sanchez, LHP Taylor Tankersley, 2B Dan Uggla and LF Josh Willingham; Agreed to terms with OF Reggie Abercrombie, OF Joe Borchard, RHP Jesus Delgado, RHP Harvey Garcia, RHP Jose Garcia, RHP Josh Johnson, RHP Matt Lindstrom, RHP Carlos Martinez, RHP Randy Messenger, LHP Paul Mildren, RHP Henry Owens, RHP Yusmeiro Petit, LHP Renyel Pinto, OF Cody Ross, 1B Jason Stokes, C Matt Treanor and RHP Scott Tyler."
2007-03-02,Houston Astros Signed OF Chris Burke and OF Charlton Jimerson to one-year contracts.
2007-03-02,Kansas City Royals Agreed to one-year contracts with OF Shane Costa and RHP Ken Ray.
2007-03-02,"Milwaukee Brewers Signed C J.D. Closser, OF Gabe Gross, OF Tony Gwynn, SS J.J. Hardy and OF Corey Hart to one-year contracts and renewed the contract of 1B Prince Fielder."
2007-03-02,"Minnesota Twins Agreed to terms with RHP Scott Baker, RHP Boof Bonser, LHP Ricky Barrett, RHP Julio DePaula, RHP J.D. Durbin, RHP Matt Garza, RHP Matt Guerrier, LHP Francisco Liriano, LHP Jose Mijares, RHP Pat Neshek, LHP Glen Perkins, LHP Errol Simonitsch, LHP Alexander Smit, RHP Oswaldo Sosa, C Chris Heintz, SS Jason Bartlett, INF Alexi Casilla, INF Garrett Jones, INF Alejandro Machado, OF Jason Kubel, OF Denard Span and OF Jason Tyner."
2007-03-02,"New York Mets Agreed to terms with RHP Jon Adkins, RHP Ambiorix Burgos, RHP Marcos Carvajal, RHP John Maine, RHP Juan Padilla, RHP Alay Soler, LHP Adam Bostick, LHP Pedro Feliciano, LHP Jason Vargas, INF Anderson Hernandez, OF Carlos Gomez, OF Ben Johnson and OF Lastings Milledge; Renewed the contract of RHP Aaron Heilman."
2007-03-02,"San Diego Padres Agreed to terms with RHP Clay Hensley, RHP Cla Meredith, RHP Heath Bell, RHP Scott Cassidy, RHP Mike Adams, RHP Mike Thompson, RHP Tim Stauffer, RHP Andrew Brown, RHP Kevin Cameron, RHP Leo Rosales, RHP Jared Wells, LHP Royce Ring, LHP Justin Hampson, LHP Ryan Ketchner, LHP Sean Thompson, C Rob Bowen, INF Kevin Kouzmanoff, INF Paul McAnulty, INF Luis Cruz, INF Craig Stansberry, OF Terrmel Sledge and OF Jack Cust."
2007-03-02,"San Francisco Giants Agreed to terms on one-year contracts with P Kelyn Acosta, C Eliezer Alfonzo, P Vinnie Chulk, P Kevin Correia, OF Jason Ellison, IF Kevin Frandsen, P Brad Hennessey, IF Travis Ishikawa, OF Frederick Lewis, OF Todd Linden, P Osiris Matos, P Patrick Misch, P Scott Munter, IF Lance Niekro, OF Daniel Ortmeier, P Billy Sadler, P Jonathan Sanchez and OF Nate Schierholtz, P Jack Taschner, P Erick Threets, P Merkin Valdez, IF Eugenio Velez and P Brian Wilson."
2007-03-03,"Atlanta Braves Signed RHP Jose Ascanio, RHP Blaine Boyer, RHP Lance Cormier, RHP Kyle Davies, RHP Joey Devine, RHP Anthony Lerew, RHP Peter Moylan, RHP Chad Paronto, LHP Chuck James, LHP Macay McBride, INF Willy Aybar, INF Kelly Johnson, INF Tony Pena and INF Martin Prado to one-year contracts; Renewed the contracts of OF Jeff Francoeur and RHP Phil Stockman."
2007-03-03,Houston Astros Renewed the contracts of OF Luke Scott and RHP Chad Qualls.
2007-03-03,"New York Yankees Reassigned RHP Steven White, 3B Marcos Vechionacci, SS Ramiro Pena, C Francisco Cervelli, C Omir Santos and C P.J. Pilittere to Minor League camp."
